Processing molecule: uracil
Running with beta = 40
Running with l = 210
Starting Davidson with n_aux = 840, l_buffer = 410, lc = 212, thresh = 0.0015, max_iter = 500
Iter 1: V_size = 42, Converged = 0, ‖r‖ (largest λ) = 1.4440469943908738
106: 3.7481950341 (computed) - 3.7481950341 (exact) = -2.2204e-15
107: 3.7425537191 (computed) - 3.7425537191 (exact) = -1.7764e-15
108: 3.7255396881 (computed) - 3.7255396881 (exact) =  1.3323e-15
109: 3.6851682898 (computed) - 3.6851682898 (exact) = -4.8850e-15
110: 3.6655937002 (computed) - 3.6655937002 (exact) = -8.8818e-15
111: 3.6591491661 (computed) - 3.6591491661 (exact) = -1.5099e-14
112: 3.6448467408 (computed) - 3.6448467408 (exact) = -3.1086e-14
113: 3.6232076242 (computed) - 3.6232076242 (exact) = -8.8818e-15
114: 3.5883567431 (computed) - 3.5883567431 (exact) = -2.0428e-14
115: 3.5768913403 (computed) - 3.5768913403 (exact) = -1.0214e-14
116: 3.5667502541 (computed) - 3.5667502541 (exact) = -3.7748e-14
117: 3.5652094366 (computed) - 3.5652094366 (exact) = -1.1102e-14
118: 3.5432796639 (computed) - 3.5432796639 (exact) = -4.2188e-14
119: 3.5404090867 (computed) - 3.5404090867 (exact) = -1.7764e-14
120: 3.5131281979 (computed) - 3.5131281979 (exact) = -2.3981e-14
121: 3.5005475126 (computed) - 3.5005475126 (exact) = -3.0198e-14
122: 3.4972996497 (computed) - 3.4972996497 (exact) = -3.2863e-14
123: 3.4833029248 (computed) - 3.4833029248 (exact) = -5.1958e-14
124: 3.4665630658 (computed) - 3.4665630658 (exact) = -2.2649e-14
125: 3.4643363857 (computed) - 3.4643363857 (exact) = -7.5495e-15
126: 3.4524186973 (computed) - 3.4524186973 (exact) = -2.9754e-14
127: 3.4320734781 (computed) - 3.4320734781 (exact) = -7.0166e-14
128: 3.4198900387 (computed) - 3.4198900387 (exact) = -5.1070e-14
129: 3.3951355826 (computed) - 3.3951355826 (exact) = -4.5741e-14
130: 3.3871143703 (computed) - 3.3871143703 (exact) = -5.1958e-14
131: 3.3402453144 (computed) - 3.3402453144 (exact) = -1.0125e-13
132: 3.3284938231 (computed) - 3.3284938231 (exact) = -1.1857e-13
133: 3.3184491955 (computed) - 3.3184491955 (exact) = -1.6342e-13
134: 3.2863971727 (computed) - 3.2863971727 (exact) = -4.6629e-14
135: 3.2171464208 (computed) - 3.2171464208 (exact) = -2.9621e-13
136: 3.2100405624 (computed) - 3.2100405624 (exact) = -1.9940e-13
137: 3.2003518289 (computed) - 3.2003518289 (exact) = -2.9754e-13
138: 3.1803232568 (computed) - 3.1803232568 (exact) = -1.4788e-13
139: 3.1745568295 (computed) - 3.1745568295 (exact) = -3.7970e-13
140: 3.1514623829 (computed) - 3.1514623829 (exact) = -2.0295e-13
141: 3.1368382999 (computed) - 3.1368382999 (exact) = -5.9153e-13
142: 3.1185311566 (computed) - 3.1185311566 (exact) = -1.8741e-13
143: 3.0972238425 (computed) - 3.0972238425 (exact) = -5.7510e-13
144: 3.0262016209 (computed) - 3.0262016209 (exact) =  8.8818e-16
145: 3.0126875664 (computed) - 3.0126875664 (exact) = -6.2039e-13
146: 2.9766929113 (computed) - 2.9766929113 (exact) = -1.6769e-12
147: 2.9510846926 (computed) - 2.9510846926 (exact) = -1.4704e-12
148: 2.9217388060 (computed) - 2.9217388060 (exact) =  8.8818e-16
149: 2.9149136456 (computed) - 2.9149136456 (exact) = -8.8818e-16
150: 2.8469577333 (computed) - 2.8469577333 (exact) =  0.0000e+00
151: 2.8142040882 (computed) - 2.8142040882 (exact) =  0.0000e+00
152: 2.8055302456 (computed) - 2.8055302456 (exact) =  8.8818e-16
153: 2.7823009834 (computed) - 2.7823009834 (exact) = -8.8818e-16
154: 2.7225825090 (computed) - 2.7225825090 (exact) =  4.4409e-16
155: 2.7029221327 (computed) - 2.7029221327 (exact) = -4.4409e-16
156: 2.6966671172 (computed) - 2.6966671172 (exact) =  8.8818e-16
157: 2.6424148525 (computed) - 2.6424148525 (exact) =  1.7764e-15
158: 2.6329321086 (computed) - 2.6329321086 (exact) =  0.0000e+00
159: 2.6231141806 (computed) - 2.6231141806 (exact) = -1.3323e-15
160: 2.6175697422 (computed) - 2.6175697422 (exact) =  0.0000e+00
161: 2.6116631033 (computed) - 2.6116631033 (exact) =  0.0000e+00
162: 2.6009542034 (computed) - 2.6009542034 (exact) = -4.4409e-16
163: 2.5970914061 (computed) - 2.5970914061 (exact) =  1.3323e-15
164: 2.5816041099 (computed) - 2.5816041099 (exact) =  8.8818e-16
165: 2.5724235268 (computed) - 2.5724235268 (exact) =  1.3323e-15
166: 2.5664336416 (computed) - 2.5664336416 (exact) =  4.4409e-16
167: 2.5528869921 (computed) - 2.5528869921 (exact) =  0.0000e+00
168: 2.5199297823 (computed) - 2.5199297823 (exact) =  8.8818e-16
169: 2.4975108996 (computed) - 2.4975108996 (exact) = -4.4409e-16
170: 2.4880275067 (computed) - 2.4880275067 (exact) =  1.3323e-15
171: 2.4806093450 (computed) - 2.4806093450 (exact) = -8.8818e-16
172: 2.4733172289 (computed) - 2.4733172289 (exact) = -1.3323e-15
173: 2.4493570096 (computed) - 2.4493570096 (exact) =  4.4409e-16
174: 2.4325729602 (computed) - 2.4325729602 (exact) =  0.0000e+00
175: 2.4187771971 (computed) - 2.4187771971 (exact) =  0.0000e+00
176: 2.4159862863 (computed) - 2.4159862863 (exact) = -4.4409e-16
177: 2.4100207464 (computed) - 2.4100207464 (exact) =  4.4409e-16
178: 2.4034416755 (computed) - 2.4034416755 (exact) = -4.4409e-16
179: 2.3905534787 (computed) - 2.3905534787 (exact) =  4.4409e-16
180: 2.3845302902 (computed) - 2.3845302902 (exact) = -8.8818e-16
181: 2.3739896031 (computed) - 2.3739896031 (exact) = -2.6645e-15
182: 2.3600603246 (computed) - 2.3600603246 (exact) =  0.0000e+00
183: 2.3495159154 (computed) - 2.3495159154 (exact) =  0.0000e+00
184: 2.3413829276 (computed) - 2.3413829276 (exact) = -8.8818e-16
185: 2.3235464013 (computed) - 2.3235464013 (exact) =  8.8818e-16
186: 2.3172243978 (computed) - 2.3172243978 (exact) = -4.4409e-16
187: 2.3052918381 (computed) - 2.3052918381 (exact) =  4.4409e-16
188: 2.2972567891 (computed) - 2.2972567891 (exact) = -4.4409e-16
189: 2.2859195274 (computed) - 2.2859195274 (exact) =  0.0000e+00
190: 2.2814929306 (computed) - 2.2814929306 (exact) =  8.8818e-16
191: 2.2732354031 (computed) - 2.2732354031 (exact) = -1.7764e-15
192: 2.2678448025 (computed) - 2.2678448025 (exact) = -1.7764e-15
193: 2.2672714482 (computed) - 2.2672714482 (exact) = -1.7764e-15
194: 2.2662974240 (computed) - 2.2662974240 (exact) = -1.7764e-15
195: 2.2587520736 (computed) - 2.2587520736 (exact) = -4.4409e-16
196: 2.2526963722 (computed) - 2.2526963722 (exact) = -1.7764e-15
197: 2.2511685776 (computed) - 2.2511685776 (exact) =  8.8818e-16
198: 2.2496567466 (computed) - 2.2496567466 (exact) =  0.0000e+00
199: 2.2286817595 (computed) - 2.2286817595 (exact) =  8.8818e-16
200: 2.2258837033 (computed) - 2.2258837033 (exact) = -4.4409e-16
201: 2.2076017234 (computed) - 2.2076017234 (exact) =  4.4409e-16
202: 2.2006725078 (computed) - 2.2006725078 (exact) =  2.2204e-15
203: 2.1967472003 (computed) - 2.1967472003 (exact) =  1.3323e-15
204: 2.1935988642 (computed) - 2.1935988642 (exact) =  0.0000e+00
205: 2.1761458140 (computed) - 2.1761458140 (exact) =  0.0000e+00
206: 2.1412752447 (computed) - 2.1412752447 (exact) = -4.4409e-16
207: 2.1375446675 (computed) - 2.1375446675 (exact) = -4.4409e-16
208: 2.1297180747 (computed) - 2.1297180747 (exact) =  4.4409e-16
209: 2.1167812868 (computed) - 2.1167812868 (exact) = -2.6645e-15
210: 2.1115588871 (computed) - 2.1115588871 (exact) = -8.8818e-16
210 Eigenvalues converges, out of 210 requested.
Running with l = 1050
Starting Davidson with n_aux = 4200, l_buffer = 2048, lc = 1060, thresh = 0.002, max_iter = 500
Iter 1: V_size = 210, Converged = 0, ‖r‖ (largest λ) = 0.1516315241105587
Iter 2: V_size = 420, Converged = 0, ‖r‖ (largest λ) = 0.03270368987561489
Iter 3: V_size = 840, Converged = 0, ‖r‖ (largest λ) = 0.009779089027487775
Iter 4: V_size = 1680, Converged = 0, ‖r‖ (largest λ) = 0.0025810782883984172
Iter 5: V_size = 3360, Converged = 0, ‖r‖ (largest λ) = 0.00038442704085419195
EV   1 converged λ = -749.8089282675, ‖r‖ = 2.02e-12, stable for 3 iters
EV   2 converged λ = -724.1879245672, ‖r‖ = 2.00e-12, stable for 3 iters
EV   3 converged λ = -710.3254069804, ‖r‖ = 2.50e-12, stable for 3 iters
EV   4 converged λ = -673.8920704238, ‖r‖ = 1.83e-12, stable for 3 iters
EV   5 converged λ = -603.8764684415, ‖r‖ = 2.42e-12, stable for 3 iters
EV   6 converged λ = -582.3680621156, ‖r‖ = 2.84e-12, stable for 3 iters
EV   7 converged λ = -350.8904308789, ‖r‖ = 1.69e-11, stable for 3 iters
EV   8 converged λ = -316.1675609730, ‖r‖ = 1.25e-11, stable for 3 iters
EV   9 converged λ = -307.0902136257, ‖r‖ = 2.15e-11, stable for 3 iters
EV  10 converged λ = -290.2336622755, ‖r‖ = 2.57e-11, stable for 3 iters
EV  11 converged λ = -289.1109191698, ‖r‖ = 3.42e-11, stable for 3 iters
EV  12 converged λ = -263.9165850264, ‖r‖ = 3.78e-11, stable for 3 iters
EV  13 converged λ = -171.9826219761, ‖r‖ = 3.19e-10, stable for 3 iters
EV  14 converged λ = -169.0410463712, ‖r‖ = 4.82e-10, stable for 3 iters
EV  15 converged λ = -160.2432559361, ‖r‖ = 6.00e-10, stable for 3 iters
EV  16 converged λ = -156.7877549373, ‖r‖ = 5.72e-10, stable for 3 iters
EV  17 converged λ = -148.5741614012, ‖r‖ = 7.66e-10, stable for 3 iters
EV  18 converged λ = -146.4803753750, ‖r‖ = 9.61e-10, stable for 3 iters
EV  19 converged λ = -142.5961085248, ‖r‖ = 7.16e-10, stable for 3 iters
EV  20 converged λ = -141.2840283932, ‖r‖ = 7.46e-10, stable for 3 iters
EV  21 converged λ = -139.5571640551, ‖r‖ = 1.14e-09, stable for 3 iters
EV  22 converged λ = -139.2908299391, ‖r‖ = 1.17e-09, stable for 3 iters
EV  23 converged λ = -113.6852309720, ‖r‖ = 2.22e-09, stable for 3 iters
EV  24 converged λ = -104.6012516221, ‖r‖ = 3.71e-09, stable for 3 iters
EV  25 converged λ = -103.0834965767, ‖r‖ = 3.27e-09, stable for 3 iters
EV  26 converged λ = -97.9637660634, ‖r‖ = 3.70e-09, stable for 3 iters
EV  27 converged λ = -93.0867001342, ‖r‖ = 4.40e-09, stable for 3 iters
EV  28 converged λ = -89.6165006468, ‖r‖ = 5.60e-09, stable for 3 iters
Iter 6: V_size = 4040, Converged = 28, ‖r‖ (largest λ) = 0.0013982054974392426
Iter 7: V_size = 4040, Converged = 28, ‖r‖ (largest λ) = 0.0017769480880123274
Iter 8: V_size = 4040, Converged = 28, ‖r‖ (largest λ) = 0.0007938040211130388
EV  29 converged λ = -100.9545201478, ‖r‖ = 1.45e-13, stable for 3 iters
EV  30 converged λ = -96.0767972760, ‖r‖ = 2.02e-13, stable for 3 iters
EV  31 converged λ = -86.3701742336, ‖r‖ = 2.10e-13, stable for 3 iters
EV  32 converged λ = -83.3961040171, ‖r‖ = 2.81e-13, stable for 3 iters
EV  33 converged λ = -81.2904744147, ‖r‖ = 3.43e-13, stable for 3 iters
EV  34 converged λ = -80.8383336085, ‖r‖ = 4.39e-13, stable for 3 iters
EV  35 converged λ = -80.2505054928, ‖r‖ = 2.40e-13, stable for 3 iters
EV  36 converged λ = -79.2527548521, ‖r‖ = 2.83e-13, stable for 3 iters
EV  37 converged λ = -77.4792859756, ‖r‖ = 3.60e-13, stable for 3 iters
EV  38 converged λ = -75.2149984271, ‖r‖ = 4.28e-13, stable for 3 iters
EV  39 converged λ = -73.1454938607, ‖r‖ = 2.41e-13, stable for 3 iters
EV  40 converged λ = -67.8367175345, ‖r‖ = 1.63e-13, stable for 3 iters
EV  41 converged λ = -63.6627206582, ‖r‖ = 2.25e-13, stable for 3 iters
EV  42 converged λ = -62.4638640278, ‖r‖ = 3.13e-13, stable for 3 iters
EV  43 converged λ = -59.5728367256, ‖r‖ = 2.18e-13, stable for 3 iters
EV  44 converged λ = -54.8757930591, ‖r‖ = 2.90e-13, stable for 3 iters
EV  45 converged λ = -47.3687841132, ‖r‖ = 3.68e-13, stable for 3 iters
EV  46 converged λ = -47.0605486154, ‖r‖ = 2.54e-13, stable for 3 iters
EV  47 converged λ = -45.9887647050, ‖r‖ = 5.54e-13, stable for 3 iters
EV  48 converged λ = -44.7813512367, ‖r‖ = 3.82e-13, stable for 3 iters
EV  49 converged λ = -43.7801174057, ‖r‖ = 2.21e-13, stable for 3 iters
EV  50 converged λ = -40.9329996030, ‖r‖ = 2.58e-13, stable for 3 iters
EV  51 converged λ = -37.6573840964, ‖r‖ = 4.15e-13, stable for 3 iters
EV  52 converged λ = -35.9346155872, ‖r‖ = 2.91e-13, stable for 3 iters
EV  53 converged λ = -34.6098417751, ‖r‖ = 2.08e-13, stable for 3 iters
EV  54 converged λ = -34.2382917833, ‖r‖ = 3.32e-13, stable for 3 iters
EV  55 converged λ = -34.1241137227, ‖r‖ = 2.13e-13, stable for 3 iters
EV  56 converged λ = -33.5823158808, ‖r‖ = 1.74e-13, stable for 3 iters
EV  57 converged λ = -32.5325087882, ‖r‖ = 1.93e-13, stable for 3 iters
EV  58 converged λ = -31.5013812232, ‖r‖ = 2.57e-13, stable for 3 iters
EV  59 converged λ = -30.4230295693, ‖r‖ = 2.56e-13, stable for 3 iters
EV  60 converged λ = -30.2027669186, ‖r‖ = 3.62e-13, stable for 3 iters
EV  61 converged λ = -29.0432282653, ‖r‖ = 1.67e-13, stable for 3 iters
EV  62 converged λ = -27.6601612800, ‖r‖ = 2.09e-13, stable for 3 iters
EV  63 converged λ = -27.4908289438, ‖r‖ = 1.70e-13, stable for 3 iters
EV  64 converged λ = -26.6252359051, ‖r‖ = 1.70e-13, stable for 3 iters
EV  65 converged λ = -26.0858292754, ‖r‖ = 1.98e-13, stable for 3 iters
EV  66 converged λ = -25.2416928339, ‖r‖ = 1.73e-13, stable for 3 iters
EV  67 converged λ = -24.6371805670, ‖r‖ = 1.39e-13, stable for 3 iters
EV  68 converged λ = -24.5076617277, ‖r‖ = 1.84e-13, stable for 3 iters
EV  69 converged λ = -23.9085790125, ‖r‖ = 2.84e-13, stable for 3 iters
EV  70 converged λ = -23.6412667876, ‖r‖ = 2.43e-13, stable for 3 iters
EV  71 converged λ = -21.9870084823, ‖r‖ = 2.37e-13, stable for 3 iters
EV  72 converged λ = -21.5636876532, ‖r‖ = 2.08e-13, stable for 3 iters
EV  73 converged λ = -20.7994875743, ‖r‖ = 2.06e-13, stable for 3 iters
EV  74 converged λ = -20.6365912329, ‖r‖ = 1.51e-13, stable for 3 iters
EV  75 converged λ = -20.0532710521, ‖r‖ = 1.27e-13, stable for 3 iters
EV  76 converged λ = -19.8937582110, ‖r‖ = 1.27e-13, stable for 3 iters
EV  77 converged λ = -19.6723989159, ‖r‖ = 1.84e-13, stable for 3 iters
EV  78 converged λ = -19.2521796633, ‖r‖ = 1.09e-13, stable for 3 iters
EV  79 converged λ = -19.0101769972, ‖r‖ = 1.01e-13, stable for 3 iters
EV  80 converged λ = -18.7300481686, ‖r‖ = 1.16e-13, stable for 3 iters
EV  81 converged λ = -18.0310744981, ‖r‖ = 1.01e-13, stable for 3 iters
EV  82 converged λ = -17.9423835921, ‖r‖ = 1.23e-13, stable for 3 iters
EV  83 converged λ = -17.8539567882, ‖r‖ = 1.19e-13, stable for 3 iters
EV  84 converged λ = -17.4617383495, ‖r‖ = 1.13e-13, stable for 3 iters
EV  85 converged λ = -17.4188962314, ‖r‖ = 1.22e-13, stable for 3 iters
EV  86 converged λ = -17.2213080595, ‖r‖ = 1.10e-13, stable for 3 iters
EV  87 converged λ = -17.1470533381, ‖r‖ = 1.77e-13, stable for 3 iters
EV  88 converged λ = -17.0262536178, ‖r‖ = 1.71e-13, stable for 3 iters
EV  89 converged λ = -16.5999622383, ‖r‖ = 1.16e-13, stable for 3 iters
EV  90 converged λ = -16.5216887113, ‖r‖ = 1.79e-13, stable for 3 iters
EV  91 converged λ = -16.3800243613, ‖r‖ = 1.07e-13, stable for 3 iters
EV  92 converged λ = -16.3721744385, ‖r‖ = 1.39e-13, stable for 3 iters
EV  93 converged λ = -16.2563172117, ‖r‖ = 1.45e-13, stable for 3 iters
EV  94 converged λ = -15.9914212201, ‖r‖ = 1.61e-13, stable for 3 iters
EV  95 converged λ = -15.6599658147, ‖r‖ = 1.42e-13, stable for 3 iters
EV  96 converged λ = -15.6250807223, ‖r‖ = 8.44e-14, stable for 3 iters
EV  97 converged λ = -15.3115639739, ‖r‖ = 1.41e-13, stable for 3 iters
EV  98 converged λ = -15.1595598884, ‖r‖ = 1.62e-13, stable for 3 iters
EV  99 converged λ = -15.1337242972, ‖r‖ = 1.40e-13, stable for 3 iters
EV 100 converged λ = -14.8887478001, ‖r‖ = 1.72e-13, stable for 3 iters
EV 101 converged λ = -14.8218120683, ‖r‖ = 9.78e-14, stable for 3 iters
EV 102 converged λ = -14.6702525743, ‖r‖ = 1.86e-13, stable for 3 iters
EV 103 converged λ = -14.3513776411, ‖r‖ = 1.48e-13, stable for 3 iters
EV 104 converged λ = -14.2314333928, ‖r‖ = 1.28e-13, stable for 3 iters
EV 105 converged λ = -14.1745736745, ‖r‖ = 1.51e-13, stable for 3 iters
EV 106 converged λ = -14.0489660138, ‖r‖ = 7.35e-14, stable for 3 iters
EV 107 converged λ = -14.0067083402, ‖r‖ = 3.15e-13, stable for 3 iters
EV 108 converged λ = -13.8796459676, ‖r‖ = 3.27e-13, stable for 3 iters
EV 109 converged λ = -13.5804653239, ‖r‖ = 1.04e-13, stable for 3 iters
EV 110 converged λ = -13.4365771747, ‖r‖ = 7.17e-14, stable for 3 iters
EV 111 converged λ = -13.3893726198, ‖r‖ = 3.59e-13, stable for 3 iters
EV 112 converged λ = -13.2849077641, ‖r‖ = 2.59e-13, stable for 3 iters
EV 113 converged λ = -13.1276334878, ‖r‖ = 8.22e-14, stable for 3 iters
EV 114 converged λ = -12.8763041161, ‖r‖ = 2.23e-13, stable for 3 iters
EV 115 converged λ = -12.7941516603, ‖r‖ = 3.61e-13, stable for 3 iters
EV 116 converged λ = -12.7217073749, ‖r‖ = 2.72e-13, stable for 3 iters
EV 117 converged λ = -12.7107183267, ‖r‖ = 1.54e-13, stable for 3 iters
EV 118 converged λ = -12.5548307763, ‖r‖ = 1.81e-13, stable for 3 iters
EV 119 converged λ = -12.5344965012, ‖r‖ = 1.97e-13, stable for 3 iters
EV 120 converged λ = -12.3420697345, ‖r‖ = 1.09e-13, stable for 3 iters
EV 121 converged λ = -12.2538328882, ‖r‖ = 1.81e-13, stable for 3 iters
EV 122 converged λ = -12.2311048397, ‖r‖ = 3.11e-13, stable for 3 iters
EV 123 converged λ = -12.1333992659, ‖r‖ = 8.95e-14, stable for 3 iters
EV 124 converged λ = -12.0170594892, ‖r‖ = 1.03e-13, stable for 3 iters
EV 125 converged λ = -12.0016265932, ‖r‖ = 1.85e-13, stable for 3 iters
EV 126 converged λ = -11.9191948612, ‖r‖ = 1.93e-13, stable for 3 iters
EV 127 converged λ = -11.7791283588, ‖r‖ = 3.97e-13, stable for 3 iters
EV 128 converged λ = -11.6956478765, ‖r‖ = 1.13e-13, stable for 3 iters
EV 129 converged λ = -11.5269456242, ‖r‖ = 1.46e-13, stable for 3 iters
EV 130 converged λ = -11.4725437573, ‖r‖ = 8.57e-13, stable for 3 iters
EV 131 converged λ = -11.1572387607, ‖r‖ = 1.31e-13, stable for 3 iters
EV 132 converged λ = -11.0788711303, ‖r‖ = 1.84e-13, stable for 3 iters
EV 133 converged λ = -11.0121050628, ‖r‖ = 1.50e-13, stable for 3 iters
EV 134 converged λ = -10.8004063765, ‖r‖ = 1.41e-12, stable for 3 iters
EV 135 converged λ = -10.3500310926, ‖r‖ = 4.56e-13, stable for 3 iters
EV 136 converged λ = -10.3043604124, ‖r‖ = 1.23e-12, stable for 3 iters
EV 137 converged λ = -10.2422518286, ‖r‖ = 1.32e-13, stable for 3 iters
EV 138 converged λ = -10.1144560177, ‖r‖ = 4.74e-13, stable for 3 iters
EV 139 converged λ = -10.0778110638, ‖r‖ = 1.04e-12, stable for 3 iters
EV 140 converged λ = -9.9317151510, ‖r‖ = 1.24e-12, stable for 3 iters
EV 141 converged λ = -9.8397545200, ‖r‖ = 1.17e-12, stable for 3 iters
EV 142 converged λ = -9.7252365748, ‖r‖ = 2.51e-13, stable for 3 iters
EV 143 converged λ = -9.5927955305, ‖r‖ = 2.28e-13, stable for 3 iters
EV 144 converged λ = -9.1578962504, ‖r‖ = 8.36e-13, stable for 3 iters
EV 145 converged λ = -9.0762863727, ‖r‖ = 5.23e-13, stable for 3 iters
EV 146 converged λ = -8.8607006884, ‖r‖ = 1.54e-12, stable for 3 iters
EV 147 converged λ = -8.7089008627, ‖r‖ = 1.95e-12, stable for 3 iters
EV 148 converged λ = -8.5365576502, ‖r‖ = 6.12e-13, stable for 3 iters
EV 149 converged λ = -8.4967215611, ‖r‖ = 5.31e-13, stable for 3 iters
EV 150 converged λ = -8.1051683350, ‖r‖ = 1.22e-13, stable for 3 iters
EV 151 converged λ = -7.9197446498, ‖r‖ = 1.25e-12, stable for 3 iters
EV 152 converged λ = -7.8709999591, ‖r‖ = 1.69e-12, stable for 3 iters
EV 153 converged λ = -7.7411987623, ‖r‖ = 3.81e-12, stable for 3 iters
EV 154 converged λ = -7.4124555183, ‖r‖ = 2.12e-12, stable for 3 iters
EV 155 converged λ = -7.3057880556, ‖r‖ = 4.76e-12, stable for 3 iters
EV 156 converged λ = -7.2720135410, ‖r‖ = 3.39e-12, stable for 3 iters
EV 157 converged λ = -6.9823562525, ‖r‖ = 5.15e-12, stable for 3 iters
EV 158 converged λ = -6.9323314886, ‖r‖ = 3.75e-12, stable for 3 iters
EV 159 converged λ = -6.8807280044, ‖r‖ = 5.80e-13, stable for 3 iters
EV 160 converged λ = -6.8516713554, ‖r‖ = 5.18e-12, stable for 3 iters
EV 161 converged λ = -6.8207841650, ‖r‖ = 3.16e-12, stable for 3 iters
EV 162 converged λ = -6.7649627682, ‖r‖ = 7.94e-13, stable for 3 iters
EV 163 converged λ = -6.7448837715, ‖r‖ = 1.68e-12, stable for 3 iters
EV 164 converged λ = -6.6646797803, ‖r‖ = 8.68e-12, stable for 3 iters
EV 165 converged λ = -6.6173628013, ‖r‖ = 4.45e-12, stable for 3 iters
